$: |0| finalbitnum: |0| firstbitseller: |0|monero_last_rate: |0| num: |1.0|random_num: |0
$: |66.1854| finalbitnum: |53.888100714285706| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |562.0|random_num: |17.52852341808687
$: |66.1854| finalbitnum: |53.888100714285706| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |563.0|random_num: |14.65045561187156
$: |66.1854| finalbitnum: |53.888100714285706| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |564.0|random_num: |17.478772165087626
$: |66.1854| finalbitnum: |53.888100714285706| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |565.0|random_num: |16.02478479350149
$: |66.1854| finalbitnum: |53.888100714285706| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |566.0|random_num: |15.200784823906641
$: |66.1854| finalbitnum: |53.888100714285706| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |567.0|random_num: |14.5197954889379
$: |66.1854| finalbitnum: |53.888100714285706| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |568.0|random_num: |10.56484667182285
$: |66.1854| finalbitnum: |53.888100714285706| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |569.0|random_num: |13.565081989982204
$: |66.1854| finalbitnum: |53.888100714285706| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |570.0|random_num: |10.232386811511239
$: |66.1854| finalbitnum: |53.888100714285706| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |571.0|random_num: |13.945863429507712
$: |66.1854| finalbitnum: |53.888100714285706| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |572.0|random_num: |18.39999112046468
$: |66.1854| finalbitnum: |53.888100714285706| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |573.0|random_num: |11.886266063628838
$: |66.1854| finalbitnum: |53.888100714285706| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |574.0|random_num: |14.966842801581862
$: |66.1854| finalbitnum: |53.888100714285706| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |575.0|random_num: |13.550729687818077
$: |66.1854| finalbitnum: |53.890789285714284| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |576.0|random_num: |10.646747552983037
$: |66.1854| finalbitnum: |53.890789285714284| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |577.0|random_num: |10.232970571574898
$: |66.1854| finalbitnum: |53.890789285714284| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |578.0|random_num: |14.42528607572985
$: |66.1854| finalbitnum: |53.890789285714284| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |579.0|random_num: |16.762671949105798
$: |66.1854| finalbitnum: |53.890789285714284| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |580.0|random_num: |17.836665060938536
$: |66.1854| finalbitnum: |53.890789285714284| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |581.0|random_num: |11.628571269123068
$: |66.1854| finalbitnum: |53.902460714285716| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |582.0|random_num: |13.741983131015537
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |583.0|random_num: |13.510968965183237
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |584.0|random_num: |19.48775618208044
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |585.0|random_num: |13.990437016962305
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |586.0|random_num: |14.472755436039655
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |587.0|random_num: |10.215887936238397
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |588.0|random_num: |14.780130516279264
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |589.0|random_num: |18.94389055552653
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |590.0|random_num: |13.71092971659403
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |591.0|random_num: |10.269533848630054
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |592.0|random_num: |11.999720545436954
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |593.0|random_num: |14.646436652823695
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |594.0|random_num: |13.950630611413548
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |595.0|random_num: |12.026781722719631
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |596.0|random_num: |12.612357593145074
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |597.0|random_num: |14.844052158801636
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |598.0|random_num: |19.09494542031196
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |599.0|random_num: |12.451013285604311
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |600.0|random_num: |18.827040908481997
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |601.0|random_num: |17.003858251003486
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |602.0|random_num: |11.481554325251773
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |603.0|random_num: |10.653378187585528
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |604.0|random_num: |16.580910706173714
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |605.0|random_num: |18.102385984214457
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |606.0|random_num: |18.15457617444749
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |607.0|random_num: |14.19833334928526
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |608.0|random_num: |13.290040521021155
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |609.0|random_num: |12.13972474494238
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |610.0|random_num: |18.749198387347704
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |611.0|random_num: |18.41064471490923
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |612.0|random_num: |14.924761402021803
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |613.0|random_num: |11.05032756669189
$: |66.1854| finalbitnum: |53.90354642857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |614.0|random_num: |17.919459309870753
$: |66.1854| finalbitnum: |53.98402428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |615.0|random_num: |10.05311544903892
$: |66.1854| finalbitnum: |53.98402428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |616.0|random_num: |17.95013029567584
$: |66.1854| finalbitnum: |53.98402428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |617.0|random_num: |15.110604490697597
$: |66.1854| finalbitnum: |53.980067142857145| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |618.0|random_num: |16.37287333864112
$: |66.1854| finalbitnum: |53.98402428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |619.0|random_num: |10.188365591414225
$: |66.1854| finalbitnum: |53.98402428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |620.0|random_num: |16.34598140885484
$: |66.1854| finalbitnum: |53.980067142857145| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |621.0|random_num: |15.977134770517544
$: |66.1854| finalbitnum: |53.980067142857145| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |622.0|random_num: |17.217137355644397
$: |66.1854| finalbitnum: |53.980067142857145| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |623.0|random_num: |18.73675222648031
$: |66.1854| finalbitnum: |53.98402428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |624.0|random_num: |13.647658405506007
$: |66.1854| finalbitnum: |53.98402428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |625.0|random_num: |19.25878944790964
$: |66.1854| finalbitnum: |53.98402428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |626.0|random_num: |14.668342294012795
$: |66.1854| finalbitnum: |53.98402428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |627.0|random_num: |18.06164809668997
$: |66.1854| finalbitnum: |53.98402428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |628.0|random_num: |10.952816121031253
$: |66.1854| finalbitnum: |53.96578142857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |629.0|random_num: |17.624571677428037
$: |66.1854| finalbitnum: |53.96578142857143| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |630.0|random_num: |15.082013983072539
$: |66.1854| finalbitnum: |53.95922428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |631.0|random_num: |18.731798130402638
$: |66.1854| finalbitnum: |53.95922428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |632.0|random_num: |10.01723676877753
$: |66.1854| finalbitnum: |53.95922428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |633.0|random_num: |13.838706348968975
$: |66.1854| finalbitnum: |53.95922428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |634.0|random_num: |10.461942976403472
$: |66.1854| finalbitnum: |53.95922428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |635.0|random_num: |10.023619777003205
$: |66.1854| finalbitnum: |53.90065285714286| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |636.0|random_num: |14.702673492981045
$: |66.1854| finalbitnum: |53.91779571428572| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |637.0|random_num: |15.433906085984281
$: |66.1854| finalbitnum: |53.91779571428572| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |638.0|random_num: |10.812466266822893
$: |66.1854| finalbitnum: |53.924352857142864| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |639.0|random_num: |14.04154756281275
$: |66.1854| finalbitnum: |53.924352857142864| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |640.0|random_num: |16.630763690051605
$: |66.1854| finalbitnum: |53.924352857142864| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |641.0|random_num: |15.161590792276666
$: |66.1854| finalbitnum: |53.924352857142864| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |642.0|random_num: |11.803327502153534
$: |66.1854| finalbitnum: |53.924352857142864| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |643.0|random_num: |18.67157863246392
$: |66.1854| finalbitnum: |53.86006714285715| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |644.0|random_num: |14.775162864802072
$: |66.1854| finalbitnum: |53.84636428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |645.0|random_num: |11.083337359860275
$: |66.1854| finalbitnum: |53.84636428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |646.0|random_num: |11.14271378370143
$: |66.1854| finalbitnum: |53.84636428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |647.0|random_num: |17.14620507291743
$: |66.1854| finalbitnum: |53.84636428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |648.0|random_num: |15.822283472059333
$: |66.1854| finalbitnum: |53.84636428571429| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |649.0|random_num: |10.740977641546657
$: |66.1854| finalbitnum: |53.86006714285715| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |650.0|random_num: |17.780835494868853
$: |66.1854| finalbitnum: |53.86006714285715| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |651.0|random_num: |16.192359658372627
$: |66.1854| finalbitnum: |53.91863857142858| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |652.0|random_num: |16.19794087610083
$: |66.1854| finalbitnum: |53.91863857142858| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |653.0|random_num: |13.120835050827777
$: |66.1854| finalbitnum: |53.91863857142858| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |654.0|random_num: |13.21172455991947
$: |66.1854| finalbitnum: |53.916572714285714| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |655.0|random_num: |10.871208977327209
$: |66.1854| finalbitnum: |53.916572714285714| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |656.0|random_num: |15.507593092580617
$: |66.1854| finalbitnum: |53.916572714285714| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |657.0|random_num: |11.511314836667772
$: |66.1854| finalbitnum: |53.916572714285714| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |658.0|random_num: |11.05268771388855
$: |66.1854| finalbitnum: |53.916572714285714| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |659.0|random_num: |17.323340453405898
$: |66.1854| finalbitnum: |53.916572714285714| firstbitseller: |62.054505000000006|monero_last_rate: |46.64067| num: |660.0|random_num: |18.911430828047187
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |661.0|random_num: |10.818250450251274
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |662.0|random_num: |17.36314346295793
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |663.0|random_num: |13.12059058633637
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |664.0|random_num: |19.074699353881392
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |665.0|random_num: |19.213937460253327
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |666.0|random_num: |13.597085558908972
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |667.0|random_num: |14.440943651777225
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |668.0|random_num: |16.31453676549095
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |669.0|random_num: |12.683287382981604
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |670.0|random_num: |13.574273398751965
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |671.0|random_num: |16.63671335408921
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |672.0|random_num: |12.669074666525038
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |673.0|random_num: |18.304595427060967
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |674.0|random_num: |12.768177313016539
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |675.0|random_num: |13.262110067931015
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |676.0|random_num: |13.223316487205519
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |677.0|random_num: |14.167841587577216
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |678.0|random_num: |10.86187117901254
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |679.0|random_num: |16.464032622872978
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |680.0|random_num: |15.561072272691542
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |681.0|random_num: |15.051240936194857
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |682.0|random_num: |19.787749539209123
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |683.0|random_num: |10.77047874915624
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |684.0|random_num: |16.096673499703584
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |685.0|random_num: |17.340601853612444
$: |67.5175| finalbitnum: |53.93011685714285| firstbitseller: |61.93|monero_last_rate: |45.63294| num: |686.0|random_num: |11.755810435371714
$: |67.5175| finalbitnum: |52.33880757142857| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |687.0|random_num: |12.389423128501537
$: |67.5175| finalbitnum: |52.33880757142857| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |688.0|random_num: |16.829030042294793
$: |67.5175| finalbitnum: |52.33880757142857| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |689.0|random_num: |14.392920271989595
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |690.0|random_num: |13.599476236583001
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |691.0|random_num: |17.638651691390073
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |692.0|random_num: |12.983105443186922
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |693.0|random_num: |10.461365485798867
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |694.0|random_num: |17.82365844652358
$: |67.5175| finalbitnum: |52.28868457142857| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |695.0|random_num: |15.817610387734598
$: |67.5175| finalbitnum: |52.28868457142857| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |696.0|random_num: |15.615556468558696
$: |67.5175| finalbitnum: |52.28868457142857| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |697.0|random_num: |10.620772604058349
$: |67.5175| finalbitnum: |52.28868457142857| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |698.0|random_num: |11.848939827317581
$: |67.5175| finalbitnum: |52.28868457142857| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |699.0|random_num: |14.797769278488971
$: |67.5175| finalbitnum: |52.28868457142857| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |700.0|random_num: |18.252063029813925
$: |67.5175| finalbitnum: |52.28868457142857| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |701.0|random_num: |16.808482000172955
$: |67.5175| finalbitnum: |52.28868457142857| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |702.0|random_num: |16.103599952670017
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |703.0|random_num: |12.70466436122527
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |704.0|random_num: |19.89630776534633
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |705.0|random_num: |11.49459239845464
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |706.0|random_num: |18.89282718594254
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |707.0|random_num: |18.69681219989193
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |708.0|random_num: |15.947208987236813
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |709.0|random_num: |18.206933960237897
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |710.0|random_num: |10.54534965883508
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |711.0|random_num: |16.045271609034117
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |712.0|random_num: |14.720046146203563
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |713.0|random_num: |14.096579165240668
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |714.0|random_num: |16.2195966505133
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |715.0|random_num: |17.88448620672574
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |716.0|random_num: |16.310550688984364
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |717.0|random_num: |18.453349179841247
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |718.0|random_num: |16.689707738757892
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |719.0|random_num: |12.040817047786547
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |720.0|random_num: |10.309811316589713
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |721.0|random_num: |15.237802907967874
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |722.0|random_num: |17.01161713758637
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |723.0|random_num: |13.791278156867756
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |724.0|random_num: |14.22591401425187
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |725.0|random_num: |19.878859931556917
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |726.0|random_num: |15.61140660644969
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |727.0|random_num: |16.374991024446697
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |728.0|random_num: |12.935887749712752
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |729.0|random_num: |10.781024494015037
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |730.0|random_num: |18.61485795725516
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |731.0|random_num: |15.920471682529342
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |732.0|random_num: |15.780114840265407
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |733.0|random_num: |18.295187673418233
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |734.0|random_num: |10.118520725974333
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |735.0|random_num: |11.536169667868222
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |736.0|random_num: |13.213140628475266
$: |67.5175| finalbitnum: |52.30242885714286| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |737.0|random_num: |19.15553286403462
$: |67.5175| finalbitnum: |52.286787714285715| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |738.0|random_num: |12.671222253439145
$: |67.5175| finalbitnum: |52.286787714285715| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |739.0|random_num: |19.442202493437726
$: |67.5175| finalbitnum: |52.286787714285715| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |740.0|random_num: |19.269452842099543
$: |67.5175| finalbitnum: |52.286787714285715| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |741.0|random_num: |17.10171564819226
$: |67.5175| finalbitnum: |52.286787714285715| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |742.0|random_num: |11.377505044849777
$: |67.5175| finalbitnum: |52.286787714285715| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |743.0|random_num: |19.501056607646674
$: |67.5175| finalbitnum: |52.286787714285715| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |744.0|random_num: |11.273063445243176
$: |67.5175| finalbitnum: |52.286787714285715| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |745.0|random_num: |18.549438957933514
$: |67.5175| finalbitnum: |52.286787714285715| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |746.0|random_num: |11.554777557833404
$: |67.5175| finalbitnum: |52.301702| firstbitseller: |60.43|monero_last_rate: |45.63294| num: |747.0|random_num: |19.006129142894203
$: |67.5175| finalbitnum: |51.57694014285715| firstbitseller: |59.570229000000005|monero_last_rate: |45.63294| num: |748.0|random_num: |11.435199620505522
$: |67.5175| finalbitnum: |51.57694014285715| firstbitseller: |59.570229000000005|monero_last_rate: |45.63294| num: |749.0|random_num: |13.148913024392101
$: |67.5175| finalbitnum: |51.51970971428572| firstbitseller: |59.570229000000005|monero_last_rate: |45.63294| num: |750.0|random_num: |12.024047205904827
$: |67.5175| finalbitnum: |51.51970971428572| firstbitseller: |59.570229000000005|monero_last_rate: |45.63294| num: |751.0|random_num: |18.763070964208275
$: |67.5175| finalbitnum: |51.51970971428572| firstbitseller: |59.570229000000005|monero_last_rate: |45.63294| num: |752.0|random_num: |17.177291186263666
$: |67.5175| finalbitnum: |51.568748428571425| firstbitseller: |59.7447|monero_last_rate: |45.63294| num: |753.0|random_num: |13.476138912774774
$: |67.5175| finalbitnum: |51.568748428571425| firstbitseller: |59.7447|monero_last_rate: |45.63294| num: |754.0|random_num: |19.064359663643643
